Machine,Type,Machine ID,Timestamp,machine_id,force_applied,cycle_time,temperature,vibration_level,cycle_count,oil_pressure,die_alignment,sheet_thickness,power_consumption,noise_level,lubrication_flow_rate
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:05:03.217443+00:00,stamping_press_001,4922.9,5.5,14.0,0.59,1918.0,0.3,aligned,2.1,17.6,70.0,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:05:23.783771+00:00,stamping_press_001,2209.4,4.3,47.1,0.2,1925.0,4.5,aligned,2.4,3.0,14.3,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:12:43.649575+00:00,stamping_press_001,1263.5,6.9,55.9,0.37,572.0,3.9,aligned,1.0,11.2,80.6,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:13:03.622542+00:00,stamping_press_001,1559.6,5.7,4.9,0.37,1370.0,2.7,aligned,4.5,12.0,60.1,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:13:43.667461+00:00,stamping_press_001,1653.0,15.2,59.6,0.27,85.0,0.8,aligned,1.5,1.1,56.5,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:14:03.783744+00:00,stamping_press_001,3384.3,1.7,8.1,0.86,203.0,2.6,aligned,1.1,2.2,58.5,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:14:23.712415+00:00,stamping_press_001,4647.3,14.3,84.3,0.91,1324.0,2.2,aligned,0.8,6.3,51.0,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:14:44.031063+00:00,stamping_press_001,4429.4,4.1,80.9,0.71,806.0,4.7,aligned,1.1,5.0,78.1,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:15:04.101525+00:00,stamping_press_001,2291.4,8.9,40.4,0.31,997.0,3.2,aligned,1.0,5.7,41.2,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:15:24.003032+00:00,stamping_press_001,327.3,3.8,60.8,0.45,350.0,1.0,aligned,4.0,13.0,80.1,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:16:04.013365+00:00,stamping_press_001,3869.5,10.2,32.5,0.94,782.0,4.4,aligned,3.0,5.0,67.5,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:16:23.797973+00:00,stamping_press_001,2780.7,16.5,52.2,0.55,278.0,4.7,aligned,2.2,7.8,53.7,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:16:43.636737+00:00,stamping_press_001,4765.7,17.0,35.8,0.53,1809.0,1.9,aligned,1.8,7.5,93.4,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:17:03.832360+00:00,stamping_press_001,4661.0,17.3,57.8,0.15,1683.0,4.7,aligned,0.1,8.7,81.9,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:17:24.065233+00:00,stamping_press_001,1840.0,17.8,5.5,0.51,1842.0,4.8,aligned,0.2,1.7,52.1,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:17:43.725645+00:00,stamping_press_001,2730.4,12.6,17.8,0.32,1244.0,2.8,aligned,3.3,15.7,86.9,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:18:03.862291+00:00,stamping_press_001,1370.8,19.1,49.7,0.17,978.0,4.5,aligned,3.4,1.4,45.4,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:18:23.857421+00:00,stamping_press_001,3742.6,5.5,37.0,0.9,252.0,3.1,aligned,4.1,8.8,86.3,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:18:43.791554+00:00,stamping_press_001,3955.1,16.6,30.7,0.55,1009.0,2.8,aligned,4.2,16.9,94.8,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:19:03.628078+00:00,stamping_press_001,568.7,3.5,33.4,0.22,1801.0,0.1,aligned,1.8,19.7,95.8,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:19:24.209521+00:00,stamping_press_001,3011.6,9.9,65.0,0.17,1713.0,2.4,aligned,4.9,6.2,47.4,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:19:44.611975+00:00,stamping_press_001,4220.1,0.5,79.9,0.07,739.0,2.3,aligned,4.0,11.1,48.1,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:20:04.639908+00:00,stamping_press_001,3213.0,18.0,72.9,0.74,235.0,0.2,aligned,1.1,13.1,56.1,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:20:24.002080+00:00,stamping_press_001,2189.8,1.2,51.9,0.59,195.0,4.7,aligned,1.8,6.6,20.2,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:20:44.177322+00:00,stamping_press_001,4825.8,18.8,29.1,0.5,1178.0,2.7,aligned,1.9,10.3,66.3,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:21:04.204546+00:00,stamping_press_001,2198.2,5.1,55.2,0.2,1245.0,0.9,aligned,5.0,2.3,36.4,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:21:23.936322+00:00,stamping_press_001,4703.0,9.5,66.9,0.14,699.0,0.2,aligned,2.5,17.9,27.0,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:21:43.936584+00:00,stamping_press_001,2887.5,5.5,11.7,0.49,1340.0,1.8,aligned,3.2,9.5,71.5,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:22:04.402625+00:00,stamping_press_001,3229.0,17.1,76.6,0.93,802.0,3.9,aligned,0.9,12.7,57.4,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:22:24.062025+00:00,stamping_press_001,1658.0,17.6,59.7,0.38,1784.0,1.1,aligned,2.5,8.5,77.6,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:22:43.535078+00:00,stamping_press_001,3709.2,9.0,38.3,0.07,774.0,1.7,aligned,0.3,9.9,17.9,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:23:03.585044+00:00,stamping_press_001,3857.1,9.2,6.3,0.77,119.0,4.2,aligned,0.6,8.6,41.4,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:23:23.309922+00:00,stamping_press_001,3366.2,3.9,45.3,0.39,26.0,2.7,aligned,1.9,19.3,6.2,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:23:43.419397+00:00,stamping_press_001,2348.4,4.4,69.3,0.87,1295.0,0.2,aligned,0.3,7.3,17.4,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:16.245171+00:00,stamping_press_001,3710.5,19.2,70.1,0.99,731.0,3.2,aligned,4.7,3.8,88.9,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:18.105847+00:00,stamping_press_001,2610.0,1.9,0.5,0.96,1004.0,1.8,aligned,1.2,18.3,70.9,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:22.620231+00:00,stamping_press_001,1280.4,12.3,60.2,0.62,1105.0,0.6,aligned,4.9,14.5,36.2,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:22.665439+00:00,stamping_press_001,4863.5,0.3,16.2,0.72,207.0,0.8,aligned,2.2,17.1,75.7,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:22.816745+00:00,stamping_press_001,3032.4,11.2,99.5,0.93,1150.0,0.4,aligned,4.8,0.3,63.4,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:38.406734+00:00,stamping_press_001,392.4,3.7,85.6,0.15,1621.0,1.5,aligned,1.7,12.8,50.0,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:38.549158+00:00,stamping_press_001,2754.5,17.3,8.4,0.12,1596.0,1.7,aligned,3.1,5.3,79.4,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:40.083131+00:00,stamping_press_001,636.1,4.8,49.9,0.21,339.0,3.6,aligned,2.9,12.1,71.9,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:40.197291+00:00,stamping_press_001,2253.0,20.0,12.1,0.22,1875.0,3.5,aligned,4.6,17.3,51.5,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:40.701546+00:00,stamping_press_001,1723.7,7.4,87.5,0.79,307.0,4.1,aligned,4.2,14.9,52.9,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:41.735566+00:00,stamping_press_001,1239.3,12.7,55.9,0.86,28.0,3.0,aligned,4.2,4.7,93.2,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:41.780065+00:00,stamping_press_001,2854.5,4.1,71.2,0.84,1431.0,5.0,aligned,4.8,8.7,58.8,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:41.830524+00:00,stamping_press_001,1874.9,13.5,30.9,0.88,554.0,2.0,aligned,0.2,18.8,84.4,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:41.880709+00:00,stamping_press_001,1895.0,7.4,30.6,0.45,1626.0,0.4,aligned,0.6,17.9,17.5,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:41.919007+00:00,stamping_press_001,1490.2,8.3,59.6,0.48,1011.0,1.9,aligned,0.4,14.8,45.4,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:41.954829+00:00,stamping_press_001,4394.1,4.2,46.5,0.51,1416.0,1.1,aligned,2.6,12.6,67.9,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:42.038116+00:00,stamping_press_001,4180.8,12.6,79.1,0.34,1385.0,2.7,aligned,1.6,1.3,28.3,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:42.213251+00:00,stamping_press_001,2167.6,19.3,21.8,0.32,1573.0,4.7,aligned,0.5,13.2,61.8,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:49.563767+00:00,stamping_press_001,3972.1,0.3,33.6,0.89,1051.0,4.2,aligned,4.6,8.9,31.1,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:24:51.019417+00:00,stamping_press_001,362.4,10.4,72.4,0.63,1192.0,1.9,aligned,0.7,16.2,18.6,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:25:50.985899+00:00,stamping_press_001,2073.9,15.4,84.3,0.89,1574.0,0.4,aligned,3.9,5.2,45.6,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:26:13.224787+00:00,stamping_press_001,4549.7,15.5,57.7,0.51,194.0,0.9,aligned,3.8,14.1,96.6,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:26:41.913244+00:00,stamping_press_001,4332.9,15.8,51.3,0.37,150.0,4.6,aligned,1.1,4.4,97.4,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:27:06.275480+00:00,stamping_press_001,4011.0,11.1,77.7,0.86,1518.0,0.1,aligned,2.3,0.2,65.0,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:27:12.919306+00:00,stamping_press_001,880.8,0.3,83.8,0.39,1394.0,2.8,aligned,3.0,1.5,25.0,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:27:46.190951+00:00,stamping_press_001,4402.8,9.8,27.6,0.11,1768.0,2.4,aligned,3.3,5.4,54.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:27:58.942829+00:00,stamping_press_001,163.8,16.8,12.5,0.43,1301.0,4.1,aligned,1.2,19.3,34.2,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:28:29.165101+00:00,stamping_press_001,2457.4,13.1,9.5,0.95,973.0,2.7,aligned,4.2,13.8,29.3,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:28:48.717551+00:00,stamping_press_001,1280.6,3.0,89.6,0.77,1624.0,4.8,aligned,5.0,17.7,53.9,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:29:08.253336+00:00,stamping_press_001,2415.3,12.5,38.5,0.1,1322.0,0.6,aligned,0.0,8.6,85.7,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:29:29.395906+00:00,stamping_press_001,1659.4,12.2,88.3,0.45,764.0,3.7,aligned,1.0,1.9,69.1,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:29:40.503128+00:00,stamping_press_001,4227.7,18.2,11.5,0.14,1336.0,0.8,aligned,2.0,7.6,13.3,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:30:08.107681+00:00,stamping_press_001,984.3,0.6,63.0,0.81,810.0,0.2,aligned,1.0,9.1,97.7,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:30:27.098135+00:00,stamping_press_001,476.7,17.5,41.0,0.34,721.0,4.8,aligned,3.5,8.1,29.3,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:30:47.968166+00:00,stamping_press_001,3528.7,3.1,90.8,0.93,1904.0,1.1,aligned,0.6,12.9,45.0,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:31:01.704372+00:00,stamping_press_001,2778.7,18.7,41.0,0.79,897.0,0.0,aligned,1.1,11.8,25.2,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:31:30.707495+00:00,stamping_press_001,3255.4,13.4,28.7,0.5,1920.0,2.9,aligned,0.6,0.8,95.3,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:31:36.717632+00:00,stamping_press_001,4818.5,7.8,46.1,0.11,300.0,1.4,aligned,4.7,1.6,0.0,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:32:07.795620+00:00,stamping_press_001,1873.7,15.3,32.4,0.66,1692.0,4.5,aligned,2.0,13.0,91.6,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:32:21.089234+00:00,stamping_press_001,2332.6,2.5,13.8,0.09,1439.0,4.8,aligned,0.2,2.6,51.9,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:32:45.319563+00:00,stamping_press_001,2927.1,1.6,23.1,0.67,1681.0,1.8,aligned,3.6,1.9,54.5,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:33:07.729947+00:00,stamping_press_001,379.4,17.2,31.4,0.56,1539.0,1.2,aligned,2.5,4.7,61.3,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:33:24.367006+00:00,stamping_press_001,3025.9,17.5,37.4,0.96,1432.0,3.9,aligned,0.3,3.0,70.0,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:33:38.740885+00:00,stamping_press_001,1887.4,11.2,32.4,0.71,708.0,4.8,aligned,0.9,3.1,43.4,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:34:03.560358+00:00,stamping_press_001,3349.6,5.0,35.1,0.53,118.0,1.2,aligned,3.1,4.5,24.1,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:34:23.097531+00:00,stamping_press_001,3179.3,2.8,2.9,0.21,1782.0,2.5,aligned,2.5,14.1,18.4,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:34:36.389966+00:00,stamping_press_001,3063.1,15.9,29.4,0.36,53.0,3.7,aligned,0.7,2.1,5.2,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:35:07.396972+00:00,stamping_press_001,873.5,15.5,71.9,0.79,974.0,4.8,aligned,4.8,5.4,95.4,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:35:22.916912+00:00,stamping_press_001,2692.6,5.3,74.5,0.58,1253.0,4.0,aligned,2.3,5.4,74.2,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:48:16.902384+00:00,stamping_press_001,2522.6,8.2,68.9,0.66,729.0,0.0,aligned,3.1,3.8,70.3,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:48:17.190259+00:00,stamping_press_001,385.7,13.1,8.4,0.55,1487.0,1.4,aligned,3.9,17.5,87.8,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:48:35.552076+00:00,stamping_press_001,4360.1,16.1,60.9,0.86,1900.0,1.3,aligned,4.5,6.9,82.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:51:04.027073+00:00,stamping_press_001,3158.9,2.7,62.9,0.32,1389.0,4.0,aligned,2.7,19.8,61.4,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:53:17.948804+00:00,stamping_press_001,2676.6,15.4,99.7,0.13,523.0,1.8,aligned,3.1,7.4,71.6,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:53:34.315458+00:00,stamping_press_001,4146.0,2.0,24.9,0.5,1465.0,2.2,aligned,0.3,1.5,41.6,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:55:44.265089+00:00,stamping_press_001,3968.0,14.0,87.3,0.83,1988.0,0.1,aligned,1.9,2.8,26.9,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:56:04.031537+00:00,stamping_press_001,177.3,0.1,88.5,0.16,1370.0,0.5,aligned,2.9,16.5,43.9,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:56:43.866924+00:00,stamping_press_001,3497.7,2.1,70.5,0.37,725.0,3.1,aligned,3.5,18.2,77.9,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:57:03.490562+00:00,stamping_press_001,2605.7,2.0,73.0,0.6,1821.0,3.0,aligned,4.1,11.1,48.1,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:57:43.812766+00:00,stamping_press_001,3429.9,12.3,80.2,0.61,1097.0,3.9,aligned,4.2,6.8,40.9,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:58:03.703417+00:00,stamping_press_001,4593.0,3.4,54.9,0.42,1429.0,3.6,aligned,1.1,9.6,7.6,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:58:18.040555+00:00,stamping_press_001,4629.4,14.8,74.5,0.98,976.0,2.6,aligned,1.8,10.3,57.9,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:58:19.781251+00:00,stamping_press_001,374.3,16.5,52.9,0.16,785.0,0.9,aligned,1.8,1.5,63.0,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:58:43.619611+00:00,stamping_press_001,2180.8,15.4,58.1,0.06,314.0,3.9,aligned,3.2,0.0,42.9,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:59:03.932736+00:00,stamping_press_001,1775.1,7.5,87.2,0.56,1658.0,4.1,aligned,1.4,1.9,84.3,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:59:23.484509+00:00,stamping_press_001,3769.1,0.9,54.7,0.22,214.0,4.3,aligned,2.0,6.3,13.1,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 10:59:43.639675+00:00,stamping_press_001,2775.5,8.3,6.1,0.09,457.0,4.9,aligned,0.0,4.3,51.5,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:00:03.808075+00:00,stamping_press_001,3719.3,10.5,88.8,0.98,460.0,4.5,aligned,1.7,7.9,43.9,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:00:43.683913+00:00,stamping_press_001,4274.6,3.1,74.6,0.35,1962.0,2.7,aligned,0.4,6.8,5.9,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:01:04.049100+00:00,stamping_press_001,3006.0,12.8,11.4,0.3,1588.0,0.4,aligned,4.6,15.2,4.6,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:01:23.498679+00:00,stamping_press_001,4966.2,6.6,98.4,0.13,1055.0,3.6,aligned,4.5,4.9,45.0,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:02:06.009127+00:00,stamping_press_001,4790.4,17.6,55.3,0.78,1322.0,4.8,aligned,4.3,19.8,57.4,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:02:23.758154+00:00,stamping_press_001,681.7,0.8,5.0,0.95,126.0,1.1,aligned,0.2,19.8,30.2,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:02:43.794726+00:00,stamping_press_001,3912.7,17.8,51.9,0.58,1669.0,1.8,aligned,3.2,10.6,73.9,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:03:23.819426+00:00,stamping_press_001,4193.2,16.4,63.2,0.27,1704.0,4.5,aligned,0.1,16.4,54.5,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:03:43.580548+00:00,stamping_press_001,1226.1,14.6,32.7,0.04,1230.0,0.1,aligned,0.3,16.8,68.0,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:04:23.859837+00:00,stamping_press_001,646.3,14.1,16.3,0.68,616.0,3.9,aligned,2.4,5.5,97.7,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:04:43.896529+00:00,stamping_press_001,3359.3,5.9,64.3,0.44,208.0,2.5,aligned,1.1,19.7,78.5,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:05:03.805070+00:00,stamping_press_001,2151.1,4.5,61.1,0.27,1379.0,1.1,aligned,1.7,9.5,52.7,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:05:23.959778+00:00,stamping_press_001,1608.9,13.7,59.2,0.26,184.0,4.7,aligned,3.0,9.6,96.5,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:05:44.022332+00:00,stamping_press_001,3088.9,12.3,1.7,0.94,531.0,4.5,aligned,4.6,9.4,40.7,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:06:04.210213+00:00,stamping_press_001,1672.0,4.3,59.5,0.62,1508.0,1.1,aligned,3.9,19.9,26.2,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:06:23.640341+00:00,stamping_press_001,2490.5,1.9,29.0,0.3,540.0,0.5,aligned,2.9,4.5,14.9,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:06:45.843501+00:00,stamping_press_001,2147.2,7.8,30.4,0.71,1169.0,1.0,aligned,5.0,6.6,85.0,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:07:04.389428+00:00,stamping_press_001,3689.4,10.6,55.9,0.86,167.0,4.8,aligned,2.7,8.8,14.1,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:07:24.054754+00:00,stamping_press_001,565.9,17.2,75.8,0.97,1036.0,1.6,aligned,4.5,18.3,18.0,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:07:44.058607+00:00,stamping_press_001,3622.7,5.8,91.3,0.18,442.0,0.7,aligned,0.0,5.3,86.4,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:08:04.237446+00:00,stamping_press_001,1479.3,6.0,90.2,0.51,907.0,4.5,aligned,2.7,16.8,75.9,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:08:23.735565+00:00,stamping_press_001,2739.1,19.7,23.6,0.29,54.0,0.6,aligned,3.0,8.9,79.2,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:08:43.628324+00:00,stamping_press_001,2062.7,4.1,25.4,0.07,1020.0,4.9,aligned,3.4,14.5,75.7,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:09:03.899892+00:00,stamping_press_001,1743.5,15.1,70.1,0.86,1236.0,4.6,aligned,0.7,7.4,64.0,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:09:24.057954+00:00,stamping_press_001,1211.0,17.2,75.3,0.89,972.0,3.8,aligned,3.9,13.9,58.1,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:09:43.680499+00:00,stamping_press_001,111.8,18.0,29.9,0.74,367.0,3.5,aligned,0.4,2.6,60.9,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:10:03.840086+00:00,stamping_press_001,2689.0,17.3,52.9,0.63,457.0,1.6,aligned,5.0,17.3,28.3,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:10:23.943644+00:00,stamping_press_001,3526.7,4.7,71.7,0.79,1385.0,1.7,aligned,3.4,4.4,11.7,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:10:43.827238+00:00,stamping_press_001,3494.5,7.3,58.6,0.35,1500.0,0.5,aligned,0.3,16.3,65.7,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:11:04.061623+00:00,stamping_press_001,1754.8,16.9,36.1,1.0,253.0,1.5,aligned,4.9,18.2,76.1,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:11:23.973288+00:00,stamping_press_001,1329.0,11.2,90.1,0.17,1317.0,4.9,aligned,3.8,7.2,53.9,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:11:43.947885+00:00,stamping_press_001,4328.0,2.2,79.6,0.4,1717.0,4.0,aligned,0.2,13.4,16.7,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:12:04.302671+00:00,stamping_press_001,2417.0,5.2,85.0,0.37,1598.0,3.2,aligned,2.4,3.6,10.8,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:12:24.282756+00:00,stamping_press_001,4424.9,3.6,32.3,0.84,1896.0,3.6,aligned,4.3,3.5,60.3,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:12:43.956818+00:00,stamping_press_001,804.6,10.9,97.9,0.98,249.0,0.3,aligned,0.2,12.5,51.0,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 11:13:04.261430+00:00,stamping_press_001,2743.1,8.4,30.2,0.65,338.0,4.8,aligned,1.5,12.2,22.6,1.2
